ID	a-1	a-2	a-3	b-1	b-2	b-3	c-1	c-2	c-3	d-1	d-2	d-3
ENSG00000237863	0	0	0	0	0	0	2	0	2	0	0	4
ENSG00000198246	472	547	571	977	763	838	398	471	450	281	287	362
ENSG00000223012	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000280051	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000135917	14	13	17	16	36	23	6	2	4	0	9	15
ENSG00000135916	12599	12628	12554	5943	5595	5244	12132	10718	10056	8878	8263	11450
NewGene_3270	6	15	9	0	5	1	65	47	59	11	18	28
NewGene_3271	0	2	0	0	0	0	300	216	226	158	116	190
ENSG00000135913	102	149	139	123	165	185	769	711	652	544	489	687
ENSG00000135912	2156	2116	2281	2280	2055	2189	2262	2040	2017	1358	1492	1836
NewGene_3274	0	0	0	0	0	0	7	0	0	0	0	2
ENSG00000299807	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_3278	0	0	0	0	0	0	0	7	0	0	0	0
ENSG00000034693	325	315	256	296	306	293	1368	1004	1163	681	790	957
ENSG00000135919	396	401	489	302	250	292	31573	27792	26299	14519	14926	21942
ENSG00000230487	159	186	173	88	54	57	448	393	381	316	341	421
ENSG00000300150	5	0	2	0	0	0	13	8	8	5	6	3
ENSG00000230485	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299805	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176390	1533	1610	1638	2589	2476	2719	796	712	661	520	526	708
ENSG00000300154	0	0	0	0	0	0	0	1	0	0	0	2
ENSG00000300157	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176393	7132	7596	7539	5508	5169	5201	4813	4272	4245	3331	3293	4457
ENSG00000300159	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000300158	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176399	50	75	98	127	84	76	293	253	236	192	194	253
ENSG00000230489	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259531	15	37	23	20	10	6	25	54	37	31	36	29
ENSG00000243900	0	0	0	0	0	0	0	1	0	0	1	0
NewGene_1693	0	1	0	0	2	1	3	0	6	9	6	5
ENSG00000243902	5	2	5	10	2	0	43	31	36	18	30	28
ENSG00000243903	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243904	7	4	5	8	4	10	0	3	4	0	0	0
ENSG00000083635	149	154	142	421	373	389	1057	774	774	598	634	781
NewGene_1694	0	0	0	4	0	0	8	0	4	0	0	0
ENSG00000248029	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248027	3	4	6	5	3	3	14	6	3	7	3	14
NewGene_1698	0	0	0	0	0	0	0	0	8	0	0	0
NewGene_1699	13	7	16	2	2	0	0	4	0	0	0	0
ENSG00000063515	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000252599	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252598	0	0	0	0	0	0	0	2	0	1	0	0
ENSG00000279713	14	23	25	12	10	10	18	16	18	22	19	24
ENSG00000206052	0	0	0	0	0	0	0	2	4	0	0	0
ENSG00000252591	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000247624	0	0	0	0	0	0	9	4	0	0	2	0
ENSG00000252593	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167531	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167536	775	792	827	592	587	557	341	303	292	204	179	348
ENSG00000252594	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252597	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167535	1121	1112	1049	954	875	921	1073	813	915	927	867	1171
ENSG00000236472	0	2	0	0	0	0	0	0	0	0	2	1
ENSG00000296984	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188886	3	5	2	7	8	0	0	0	0	0	0	0
ENSG00000270838	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188883	0	0	0	0	0	0	2	0	0	0	0	5
ENSG00000270839	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000297337	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233774	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241505	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255449	0	0	0	0	3	1	15	6	4	4	6	8
ENSG00000094796	0	3	4	0	0	0	0	0	0	2	0	0
ENSG00000270837	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000149792	6601	6865	6688	13254	12239	11776	3050	2708	2698	1875	1683	2648
ENSG00000239249	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237289	53	40	59	68	79	64	786	786	676	444	507	701
ENSG00000239739	0	0	0	0	0	0	8	4	8	4	6	4
ENSG00000237285	0	0	0	1	0	0	0	0	0	2	0	0
ENSG00000237286	0	0	0	0	0	2	5	3	5	2	0	0
ENSG00000226450	4	4	0	0	3	0	5	8	0	13	8	2
ENSG00000237280	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000237281	18	8	0	0	0	4	0	2	0	1	2	2
ENSG00000237282	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237283	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240231	1	0	2	3	1	1	0	1	0	0	0	0
ENSG00000272255	0	0	0	0	0	0	2	0	0	2	0	2
ENSG00000272256	1	0	0	0	0	0	0	1	2	2	0	2
ENSG00000301335	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272253	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000206949	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206948	0	1	1	0	1	1	0	1	0	1	1	1
ENSG00000272259	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101327	0	4	2	0	0	0	0	0	3	0	0	0
ENSG00000271781	37	31	21	32	10	17	14	5	8	4	1	15
ENSG00000271780	19	17	4	25	34	30	97	119	114	72	88	92
ENSG00000271787	0	0	1	0	1	0	0	0	0	0	1	0
ENSG00000200478	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271784	2	2	2	2	7	10	0	2	5	0	2	0
ENSG00000200475	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049192	4	0	0	5	0	5	495	403	385	492	634	714
ENSG00000271789	6	0	0	0	1	0	21	34	24	10	8	12
ENSG00000274365	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200471	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274363	5	0	0	0	3	0	6	6	2	5	0	16
ENSG00000200473	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200472	0	0	0	0	0	0	1	0	0	0	1	1
NewGene_2583	0	0	0	0	0	0	24	11	8	11	12	27
ENSG00000213383	6	6	2	0	3	2	5	4	6	9	4	4
NewGene_2586	0	0	0	0	0	0	3	5	0	0	0	2
NewGene_2585	0	0	0	0	0	0	9	0	5	2	0	0
NewGene_2584	0	0	0	0	0	0	6	0	0	2	3	5
ENSG00000101323	0	0	0	0	0	0	0	4	0	9	0	4
NewGene_2589	39	27	37	25	20	6	10	7	0	2	0	5
NewGene_2588	3	2	5	2	13	0	165	145	120	54	72	84
ENSG00000237136	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129562	4932	5223	5075	4938	4482	4821	3365	2910	2657	2754	2532	3420
ENSG00000237135	0	0	0	0	0	0	10	5	9	5	4	6
ENSG00000177047	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000129566	961	1150	1154	762	747	676	2945	2431	2558	1740	1814	2586
ENSG00000237130	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272789	0	0	0	0	0	0	5	3	4	6	10	5
ENSG00000272787	2	0	0	2	0	4	29	20	30	13	9	39
ENSG00000272784	0	0	0	0	0	0	2	0	1	0	2	10
ENSG00000169991	5205	5203	4982	4286	4524	4186	2784	2678	2281	2406	2238	3035
ENSG00000272783	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237138	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237139	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000277550	3	0	0	0	2	0	0	0	2	2	0	5
NewGene_3189	80	80	54	54	61	66	1189	1060	1047	704	823	1058
ENSG00000141232	855	950	984	880	896	1013	1346	1167	1201	904	1096	1240
ENSG00000241983	0	3	3	0	2	0	0	3	4	2	3	3
ENSG00000277556	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_3180	0	0	0	0	0	0	4	1	0	0	0	0
NewGene_3181	0	0	0	0	0	0	430	359	292	176	163	206
ENSG00000172671	162	146	186	170	139	139	306	294	235	229	192	275
ENSG00000240890	0	0	0	0	0	0	4	4	0	0	2	0
NewGene_3184	0	0	0	0	0	0	4	0	0	0	1	5
NewGene_3185	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000274098	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274099	3	1	2	0	1	0	5	6	5	1	5	4
ENSG00000236429	0	0	0	0	0	0	1	1	1	1	0	1
ENSG00000223761	0	5	0	0	0	0	8	6	6	4	4	14
ENSG00000155886	0	0	3	0	0	0	33	11	40	20	5	28
ENSG00000279062	0	0	0	0	0	0	2	1	4	1	2	2
ENSG00000274091	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000223768	1312	1325	1270	1440	1293	1217	1866	1742	1542	1203	1178	815
ENSG00000274093	2	8	0	0	0	0	0	1	0	4	4	0
ENSG00000236427	4	4	3	2	4	5	922	905	776	694	677	949
ENSG00000236426	10	12	17	3	4	3	5	0	3	2	4	4
ENSG00000236425	0	0	0	0	0	0	1	2	2	0	1	0
ENSG00000236424	0	0	0	0	0	0	51	22	55	55	37	67
ENSG00000136750	0	0	0	0	2	0	8	17	6	10	14	3
ENSG00000270789	0	1	0	0	0	0	4	5	0	2	3	3
ENSG00000307318	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000307319	0	0	0	0	0	3	0	2	8	1	0	0
ENSG00000136754	1415	1552	1598	1900	1534	1802	3591	3150	3013	2261	2617	3430
ENSG00000136758	2720	2783	2941	1993	1968	2151	14181	12524	11755	9283	9043	13134
ENSG00000270781	0	1	0	0	1	0	0	0	2	2	3	1
ENSG00000301475	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000304518	0	3	0	0	0	0	0	0	2	0	0	0
ENSG00000307316	0	5	5	0	5	6	5	0	0	0	6	7
ENSG00000307317	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000307314	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000307315	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232508	2	0	3	3	0	0	69	62	37	21	52	54
ENSG00000236736	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280385	39	16	38	8	6	10	515	390	288	243	301	409
ENSG00000232500	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232502	0	0	0	0	0	0	1	1	1	1	1	1
ENSG00000289291	11	6	7	15	11	4	13	7	10	7	10	20
ENSG00000232504	7	4	5	0	2	4	0	0	7	0	0	9
ENSG00000249087	48	62	64	71	39	62	226	196	203	181	168	241
ENSG00000116014	14	10	7	2	0	4	0	0	0	0	0	0
ENSG00000116017	1249	1204	1300	1897	1781	1759	257	271	271	203	168	254
ENSG00000116016	686	701	676	1047	960	1143	10068	8478	8290	3797	3825	4550
ENSG00000249082	0	0	5	0	0	0	4	0	0	1	0	0
ENSG00000249081	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236797	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301474	0	0	0	0	0	0	0	0	7	3	0	6
ENSG00000234034	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249089	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000180219	0	0	0	0	0	0	2	3	2	0	2	1
ENSG00000275322	6	16	8	7	3	3	18	7	6	6	10	14
ENSG00000297059	0	0	0	0	0	0	0	3	6	0	1	10
ENSG00000201707	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175130	15836	17030	16503	7323	6176	6742	2162	1899	1752	1644	1641	2053
ENSG00000242860	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_4402	0	0	0	0	0	0	0	0	0	0	2	5
ENSG00000201708	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201709	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000187243	118	146	145	18	11	15	857	779	584	600	619	922
ENSG00000201704	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294508	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120440	1	3	0	3	4	2	3	7	0	3	4	2
ENSG00000201700	2	1	0	0	2	2	1	2	1	1	0	1
ENSG00000201701	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180929	0	0	0	0	0	0	5	6	10	3	11	5
NewGene_2113	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000249156	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_3042	0	0	0	0	0	2	175	158	132	85	100	125
ENSG00000250560	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231001	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000297053	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147689	6	12	10	0	0	2	28	14	22	9	8	9
ENSG00000297052	4	0	1	0	2	0	0	0	1	0	0	0
ENSG00000187244	379	441	439	67	71	52	641	600	584	524	577	576
ENSG00000300535	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276208	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294509	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276206	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276205	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000297050	0	0	0	0	0	0	0	3	2	0	2	0
ENSG00000271251	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271250	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223867	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271252	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100632	1908	1736	1638	1676	1732	1997	6204	5567	5097	5334	4675	6753
ENSG00000270124	0	0	7	2	0	0	9	9	2	5	4	3
ENSG00000270127	0	0	0	0	0	0	66	53	64	39	45	94
ENSG00000270120	7	7	9	4	0	2	4	6	8	3	0	2
ENSG00000270123	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174099	560	640	660	1771	1463	1593	4435	3924	3706	3772	3615	5363
ENSG00000278338	0	0	0	0	0	0	3	0	0	6	0	0
ENSG00000264659	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224232	0	0	2	4	3	0	0	0	0	7	2	2
ENSG00000187969	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137409	14971	15443	15395	15887	14120	14617	7888	7213	6700	4928	4346	6429
ENSG00000274451	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235192	0	0	0	0	0	0	6	6	9	14	5	18
ENSG00000278330	10	6	13	10	6	0	0	6	7	2	0	4
ENSG00000278333	1	1	0	0	1	1	1	2	0	1	1	1
ENSG00000235191	0	0	0	1	0	0	4	4	9	2	8	6
ENSG00000264657	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235197	0	0	0	0	0	0	0	0	0	0	4	0
ENSG00000264655	0	0	1	0	2	0	0	1	0	0	7	4
ENSG00000275576	3	2	1	0	2	0	3	7	0	1	3	0
ENSG00000275572	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162840	30	30	20	25	15	21	7	7	4	5	4	3
ENSG00000060138	5046	5025	4915	6113	6157	6226	15464	14035	13677	9527	9876	12188
ENSG00000275578	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281593	0	1	0	3	11	0	8	5	2	0	1	6
NewGene_1507	0	0	0	0	0	0	0	1	0	2	0	0
ENSG00000044012	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000231857	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000231856	9	15	6	11	11	9	25	18	27	25	24	32
ENSG00000175946	8	8	8	4	6	4	61	33	54	7	22	30
ENSG00000231852	0	0	0	0	2	0	48	44	34	35	29	61
ENSG00000231851	0	3	0	0	0	0	14	23	10	25	21	14
ENSG00000130751	118	121	106	53	72	56	71	50	66	48	36	32
ENSG00000236641	0	0	0	0	0	0	14	4	7	3	1	9
ENSG00000231859	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130755	37	57	36	60	44	27	55	68	51	34	29	54
ENSG00000266079	0	0	3	2	2	5	0	1	0	0	0	2
ENSG00000009694	0	0	0	0	0	8	1492	1206	1297	898	960	1206
ENSG00000206150	0	0	0	0	0	0	0	0	2	2	0	6
ENSG00000288262	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110756	379	443	454	460	339	397	2711	2206	2192	1411	1529	2244
NewGene_108	0	0	0	0	0	0	13	10	5	10	11	16
ENSG00000248840	2	0	0	0	1	0	0	0	0	2	0	2
ENSG00000248842	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248843	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248844	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248846	0	0	0	0	0	0	5	12	5	12	5	6
ENSG00000248847	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000248848	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134278	2146	2404	2462	2809	2730	2920	3574	3079	2858	1797	1937	2515
ENSG00000202474	0	0	0	0	0	0	1	1	1	0	1	1
NewGene_1500	0	0	0	0	0	0	19	19	17	15	7	12
ENSG00000287526	0	2	6	0	0	3	9	16	13	5	0	4
ENSG00000287527	0	0	0	0	0	0	9	3	3	3	25	2
ENSG00000303549	1	1	4	1	0	0	0	0	0	0	0	0
ENSG00000287525	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287522	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287520	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287521	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000303543	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000303542	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000303541	111	112	148	124	111	124	102	94	75	55	68	86
ENSG00000303540	0	0	0	2	0	0	0	0	0	2	0	0
ENSG00000303547	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000303546	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287528	7	0	0	0	0	0	7	14	7	3	9	6
ENSG00000287529	0	0	0	0	0	0	0	2	2	0	0	0
ENSG00000305268	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145198	22	29	20	31	19	30	12	6	16	6	5	0
ENSG00000230813	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230814	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230815	0	0	0	0	0	0	1	2	1	1	0	0
ENSG00000064726	5579	5677	6274	1974	1513	1952	7180	6652	6164	4952	5078	7018
ENSG00000230818	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000305261	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000305262	0	0	0	0	0	0	2	6	4	2	5	0
ENSG00000305263	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000305264	0	0	0	0	0	0	4	0	0	0	0	0
ENSG00000305265	7	11	36	33	28	15	20	18	13	12	15	25
ENSG00000305266	0	0	3	0	2	0	12	25	7	8	6	8
ENSG00000305267	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000072506	7457	7547	7953	9755	8632	8780	2769	2510	2300	1723	1589	2251
ENSG00000307172	4	0	4	0	2	4	9	6	5	10	10	6
ENSG00000149243	225	236	241	242	192	160	2	8	0	2	2	10
ENSG00000295307	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000072501	621	594	662	1578	1457	1684	7526	6525	6517	5526	5371	7166
ENSG00000134183	0	3	3	4	4	10	37	26	40	16	34	35
ENSG00000286064	20	11	21	24	23	18	16	15	16	9	4	7
ENSG00000134186	1001	946	866	1673	1548	1697	8426	7199	5920	5973	6881	8531
ENSG00000134184	0	0	0	0	0	0	11	10	12	0	20	1
ENSG00000301945	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301944	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301947	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000301946	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301941	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301940	0	0	1	0	0	0	0	0	0	2	0	2
ENSG00000301943	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000284711	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000307176	0	0	0	0	0	0	2	0	4	2	0	1
ENSG00000262712	46	35	41	49	69	79	21	37	45	35	32	22
ENSG00000262714	0	0	0	0	0	0	2	12	3	0	0	2
ENSG00000301948	0	3	0	0	0	0	5	0	0	3	0	5
ENSG00000283683	0	0	0	0	0	0	0	3	1	0	0	2
ENSG00000302356	0	0	0	0	0	0	3	3	0	3	6	2
ENSG00000307174	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000210191	76	86	69	79	87	105	346	288	334	368	309	383
ENSG00000283682	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000304818	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248213	0	0	0	0	0	0	35	24	24	20	25	23
ENSG00000037042	486	547	581	308	282	323	990	861	806	702	735	852
ENSG00000213089	5	2	2	2	2	3	21	19	24	7	18	13
ENSG00000260622	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174495	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260620	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260621	14	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260626	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000302353	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000078487	52	49	47	209	183	190	197	146	115	123	154	159
ENSG00000260625	3	3	3	0	5	4	6	6	14	0	8	8
ENSG00000248215	0	0	0	0	0	0	282	198	213	192	187	205
ENSG00000260628	9	0	18	3	0	11	10	18	14	19	22	31
ENSG00000260629	0	0	0	0	0	0	6	0	6	4	3	0
ENSG00000042753	4779	4500	4332	3306	3438	3457	5147	4583	4141	3600	2660	4544
ENSG00000183542	4	0	4	0	0	8	218	211	152	72	97	122
ENSG00000213085	109	96	109	182	175	287	127	134	101	90	64	108
NewGene_2019	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000184709	12	14	15	4	8	0	0	0	2	0	0	0
ENSG00000105854	2352	2446	2723	2035	1987	2041	8043	6869	6297	4483	5111	6947
ENSG00000111481	6782	7043	7006	9355	8819	9411	5575	4776	4537	4052	4049	5308
ENSG00000105856	1410	1440	1558	1468	1420	1414	4224	3796	3583	2904	2726	4397
ENSG00000105851	0	0	0	0	0	0	400	299	339	194	208	287
ENSG00000079689	0	0	0	2	0	3	0	0	0	0	0	0
ENSG00000224625	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000105852	357	389	388	410	343	363	0	7	0	0	0	3
ENSG00000304810	2	1	4	0	2	0	1	2	2	0	2	0
ENSG00000142252	1779	1856	1851	1771	1756	1596	517	532	316	380	279	412
ENSG00000301785	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000304811	0	0	0	0	0	0	7	12	18	8	3	11
ENSG00000012174	188	204	221	163	148	117	2556	2299	2110	1604	1540	2300
ENSG00000295888	0	0	0	0	0	0	2	0	0	0	0	10
ENSG00000131002	0	0	0	0	0	0	21	14	32	63	20	22
ENSG00000012171	37	23	46	24	35	20	1895	1575	1544	1232	1301	1566
ENSG00000220447	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131007	0	0	0	0	0	0	6	3	2	6	2	10
ENSG00000135587	2557	2893	2656	1751	1536	1643	345	281	319	257	248	346
ENSG00000295882	0	0	0	0	0	0	4	5	0	0	0	4
ENSG00000301783	0	0	0	3	0	0	0	0	0	0	0	1
ENSG00000302511	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295881	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000295886	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295887	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000295884	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000295885	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000304212	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214111	0	0	0	0	0	0	0	4	0	1	0	0
ENSG00000299158	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196099	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000298394	0	0	3	0	0	0	0	0	0	4	0	0
ENSG00000214110	103	119	121	51	45	55	102	105	119	51	57	107
ENSG00000289742	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196098	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000071082	17920	16794	16054	21654	24777	22404	12601	11593	10383	11025	8812	15017
ENSG00000304331	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000304135	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000275113	0	0	0	0	0	0	5	10	4	6	5	8
ENSG00000304133	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000304132	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000304131	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000304130	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000233430	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247315	1406	1556	1530	6791	6263	6446	1609	1428	1276	1191	1085	1504
ENSG00000253578	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139780	0	0	0	0	0	0	0	0	6	0	3	0
ENSG00000304217	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267599	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135638	8	13	15	0	8	0	5	10	1	2	0	4
ENSG00000180662	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000305322	0	0	0	0	0	0	2	5	0	0	0	0
ENSG00000289746	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180667	350	407	464	194	217	198	1105	1007	885	675	591	967
ENSG00000188419	405	394	473	145	204	219	2797	2292	2242	1777	1953	2670
ENSG00000135632	1891	1993	1999	6678	5934	5972	1476	1370	1363	920	685	1099
ENSG00000135631	5505	5847	5815	5301	4643	4688	2738	2731	2534	1891	1898	2592
ENSG00000135636	364	278	310	49	59	39	585	585	662	959	849	1068
ENSG00000135637	505	575	644	674	2039	645	676	621	508	542	422	563
ENSG00000210195	77	72	77	81	89	127	175	156	169	256	188	232
ENSG00000147155	2041	2234	2376	2437	2267	2077	885	731	790	558	482	768
ENSG00000256852	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270584	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263445	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272905	0	0	1	0	0	0	4	4	4	3	10	0
ENSG00000114503	2863	2850	3075	3545	3422	3359	6492	5826	5490	4733	4778	6717
ENSG00000294387	3	0	0	0	0	3	4	6	3	9	4	12
ENSG00000258629	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184992	641	628	749	1369	1250	1164	915	728	726	540	497	725
ENSG00000294823	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294822	0	0	0	0	0	0	24	25	23	18	30	34
ENSG00000294821	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294820	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000294827	0	0	0	2	0	0	0	2	0	0	0	0
ENSG00000294826	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294825	2	0	3	0	0	0	0	0	0	0	0	0
ENSG00000276473	0	0	0	0	0	0	1	0	0	0	2	0
