name,s_MiaFRFP_1,s_MiaFRFP_2,s_MiaFRFP_3,s_Part1Lag_1,s_Part1Lag_2,s_Part1Lag_3
ENSG00000226984,1,0,0,0,2,2
ENSG00000225650,0,0,0,2,1,0
ENSG00000201114,0,0,0,1,1,0
ENSG00000236480,251,229,234,1348,710,703
ENSG00000116752,2860,3781,1309,4963,3470,886
ENSG00000175984,354,361,243,183,141,58
ENSG00000143321,57381,51599,45314,14579,18413,12592
ENSG00000238279,86,72,73,123,167,124
ENSG00000160679,8092,6365,5249,4655,4669,3472
ENSG00000236364,58,68,61,25,82,25
ENSG00000283936,0,0,0,0,0,0
ENSG00000271527,0,0,0,0,0,0
ENSG00000226292,0,0,0,0,1,2
ENSG00000207341,1,0,0,0,1,0
ENSG00000188859,488,338,389,168,429,244
ENSG00000203307,3,4,0,0,7,0
ENSG00000230898,7,4,10,1,5,7
ENSG00000215952,0,0,0,0,0,0
ENSG00000229588,2,1,8,2,6,2
ENSG00000215835,1405,1134,856,1480,951,786
ENSG00000225325,0,0,0,0,0,0
ENSG00000230231,0,0,0,0,0,0
ENSG00000234142,0,0,0,0,0,0
ENSG00000094975,3439,4484,1662,1643,1516,877
ENSG00000237249,1,0,0,1,6,0
ENSG00000223525,2,0,0,0,5,0
ENSG00000235869,0,0,0,1,5,1
ENSG00000229531,1,0,0,5,3,0
ENSG00000289425,2,3,0,2,23,9
ENSG00000252552,4,2,1,1,0,0
ENSG00000287697,11,17,21,46,36,72
ENSG00000116161,16164,19322,5964,13800,12958,3425
ENSG00000120333,3677,3316,1841,2674,3159,2006
ENSG00000206659,1,0,1,1,7,2
ENSG00000181101,197,149,168,82,80,44
ENSG00000120332,0,0,0,0,0,0
ENSG00000235750,2,0,0,3,52,5
ENSG00000230687,0,0,0,0,0,0
ENSG00000233946,0,0,0,0,0,0
ENSG00000224718,0,0,0,0,0,0
ENSG00000159173,1,0,1,12,35,12
ENSG00000223774,0,2,4,3,2,0
ENSG00000163431,17,0,11,0,38,5
ENSG00000134375,12617,15205,4515,8345,7063,2833
ENSG00000206637,0,0,0,0,1,0
ENSG00000238003,5,8,2,6,9,14
ENSG00000176393,22937,20445,20602,4625,5381,4940
ENSG00000234678,89,123,29,89,96,63
ENSG00000275207,0,0,0,0,0,0
ENSG00000287445,20,11,2,36,14,9
ENSG00000117691,8255,5627,5153,9513,9875,9644
ENSG00000224535,0,0,0,0,0,0
ENSG00000286213,0,0,0,0,2,0
ENSG00000228067,0,0,0,0,3,0
ENSG00000260805,161,125,130,159,210,115
ENSG00000288007,0,0,0,0,0,1
ENSG00000162772,277,210,157,6929,6818,5591
ENSG00000235862,0,0,0,0,0,0
ENSG00000162771,0,0,0,0,0,0
ENSG00000226036,0,0,0,18,5,5
ENSG00000237980,0,0,0,4,7,0
ENSG00000123685,110,141,209,88,97,97
ENSG00000228255,0,0,0,0,0,0
ENSG00000230461,0,0,0,3,2,0
ENSG00000281664,0,0,0,0,0,0
ENSG00000117707,8,0,0,7,169,77
ENSG00000274895,0,0,0,0,5,6
ENSG00000272167,0,1,0,0,0,0
ENSG00000283518,0,0,0,0,0,0
ENSG00000288999,265,235,219,216,225,252
ENSG00000291068,504,370,386,347,715,483
ENSG00000290989,66,59,64,284,232,182
ENSG00000252484,0,0,0,0,2,0
ENSG00000143756,5410,8679,2356,3742,2998,824
ENSG00000143753,18715,21956,9147,16001,10552,4979
ENSG00000143786,5714,4824,4737,3742,1501,1498
ENSG00000223982,0,0,0,0,0,0
ENSG00000233461,214,238,125,236,210,149
ENSG00000116918,4512,6965,2080,5145,2733,981
ENSG00000270106,0,2,0,0,1,1
ENSG00000229228,6,0,0,3,1,3
ENSG00000162946,76,100,38,60,90,29
ENSG00000222986,0,0,0,0,0,0
ENSG00000286071,1,0,0,14,14,1
ENSG00000274121,0,0,0,0,0,0
ENSG00000226758,1,2,0,0,0,0
ENSG00000235152,0,0,0,0,0,0
ENSG00000236372,0,0,0,0,0,0
ENSG00000259823,0,0,0,0,0,0
ENSG00000160097,1225,1195,1222,327,588,542
ENSG00000224837,821,819,397,808,586,367
ENSG00000143147,3687,4100,4960,669,630,1077
ENSG00000143155,5856,7532,2190,4042,2989,1111
ENSG00000237049,1,0,0,0,9,1
ENSG00000237131,0,0,0,0,0,0
ENSG00000289106,110,98,33,28,18,10
ENSG00000289141,3,2,6,22,10,9
ENSG00000203709,12,23,27,12,38,11
ENSG00000284214,0,0,0,0,0,0
ENSG00000284203,0,0,0,0,0,0
ENSG00000289071,0,0,0,0,0,0
ENSG00000076356,6,38,1,28,110,28
ENSG00000287220,0,0,0,0,0,0
ENSG00000286198,0,0,0,0,0,0
ENSG00000226843,0,0,0,0,0,0
ENSG00000251785,0,0,0,0,0,0
ENSG00000243437,0,0,6,6,1,7
ENSG00000077254,6220,8647,2287,3559,2281,749
ENSG00000232672,19,12,20,3335,1477,2335
ENSG00000180488,2468,2803,1195,1975,1446,519
ENSG00000222849,0,0,0,0,0,0
ENSG00000065135,14389,18235,5033,10622,8413,2826
ENSG00000160818,11,2,5,4,10,2
ENSG00000119535,1,0,0,6,2,4
ENSG00000116990,1070,792,869,271,414,285
ENSG00000142615,0,0,0,5,2,0
ENSG00000215704,1,0,5,2,7,3
ENSG00000132906,2292,2089,1775,577,785,631
ENSG00000116138,2420,2971,1682,713,962,506
ENSG00000251866,0,0,0,0,2,0
ENSG00000272510,0,0,0,0,1,0
ENSG00000116771,3,9,1,7,1,8
ENSG00000237301,0,2,0,0,0,16
ENSG00000235084,244,117,114,165,159,185
ENSG00000252417,0,0,0,0,0,0
ENSG00000236500,0,0,0,0,0,0
ENSG00000197312,1688,1998,1223,1109,849,759
ENSG00000215695,0,0,0,0,0,0
ENSG00000271742,1,0,1,0,0,0
ENSG00000116786,11627,10310,15733,3135,4189,4009
ENSG00000261326,71,46,38,128,139,6
ENSG00000125944,15879,17495,8529,10575,8727,4268
ENSG00000125945,976,1218,653,848,722,249
ENSG00000204219,35,32,70,6,6,10
ENSG00000088280,3084,2985,2812,256,172,461
ENSG00000273129,0,0,0,0,0,0
ENSG00000236863,0,0,0,0,8,0
ENSG00000152904,1129,1300,337,1504,1154,354
ENSG00000227962,0,0,0,2,4,0
ENSG00000162885,5104,5051,3663,3029,3696,1860
ENSG00000126698,8683,8289,3832,4076,4027,2330
ENSG00000290123,4,9,5,15,5,9
ENSG00000130770,2966,2682,1456,3194,4740,2299
ENSG00000270605,58,42,100,26,129,27
ENSG00000271398,0,0,1,0,8,7
ENSG00000130766,4604,3980,5107,1535,3899,3030
ENSG00000130772,1800,1660,1167,278,268,400
ENSG00000290547,0,0,0,0,0,0
ENSG00000290552,0,0,0,0,0,0
ENSG00000085491,3635,6143,1359,2782,2351,604
ENSG00000260879,50,22,18,58,68,15
ENSG00000196427,2,3,0,3,2,0
ENSG00000238122,0,0,1,0,1,0
ENSG00000241361,0,0,0,0,0,0
ENSG00000243967,0,0,0,0,0,0
ENSG00000238118,0,0,0,0,0,0
ENSG00000224698,0,0,0,0,0,0
ENSG00000186086,0,4,0,0,0,0
ENSG00000283354,0,0,0,0,0,0
ENSG00000227832,0,0,0,8,6,8
ENSG00000226483,0,0,0,0,0,0
ENSG00000290999,6,11,1,2,8,0
ENSG00000273136,368,452,415,149,282,212
ENSG00000290903,0,0,0,0,0,0
ENSG00000290904,0,3,1,4,1,2
ENSG00000219481,2612,2892,2003,1418,1380,936
ENSG00000269896,0,0,0,0,0,0
ENSG00000292993,364,206,204,69,131,122
ENSG00000228463,0,0,0,0,0,0
ENSG00000292994,10,14,4,0,13,0
ENSG00000230863,0,0,0,0,0,0
ENSG00000293044,24,25,17,27,32,33
ENSG00000215869,0,0,0,0,0,0
ENSG00000293061,1,3,4,1,1,1
ENSG00000232780,0,0,1,0,0,0
ENSG00000293080,0,0,0,0,0,0
ENSG00000227722,0,0,0,0,0,0
ENSG00000293102,1,0,0,0,0,0
ENSG00000214262,0,0,0,0,0,0
ENSG00000293109,0,0,0,0,0,0
ENSG00000261024,0,0,0,0,0,0
ENSG00000293113,0,6,0,1,1,1
ENSG00000215838,2,0,0,1,0,1
ENSG00000293132,16,10,4,7,16,17
ENSG00000229359,0,0,0,0,0,0
ENSG00000293134,1,1,1,1,1,1
ENSG00000213075,0,0,0,0,0,0
ENSG00000293173,0,0,1,1,1,0
ENSG00000269737,6,13,16,14,16,1
ENSG00000293187,20,30,68,23,57,27
ENSG00000227775,0,0,0,0,0,0
ENSG00000293188,590,526,457,140,277,150
ENSG00000233012,16,6,7,43,20,17
ENSG00000293204,7,10,5,1,5,2
ENSG00000229808,0,0,0,0,0,0
ENSG00000293219,6,7,6,3,16,4
ENSG00000229052,0,0,0,0,0,0
ENSG00000293223,10,4,2,2,1,0
ENSG00000232862,0,0,0,0,0,0
ENSG00000293245,0,2,0,0,1,1
ENSG00000233792,0,0,0,0,0,0
ENSG00000236253,0,0,0,0,0,0
ENSG00000223396,0,0,0,0,0,0
ENSG00000234996,0,0,0,0,0,0
ENSG00000293264,22,4,16,5,10,11
ENSG00000224081,0,0,0,0,0,0
ENSG00000293271,26,18,14,53,249,26
ENSG00000180867,876,921,359,1595,1107,402
ENSG00000293279,49,73,43,91,59,7
ENSG00000270392,0,0,1,0,0,1
ENSG00000230021,0,0,0,0,0,0
ENSG00000293331,7,4,5,6,8,5
ENSG00000232626,16,9,18,81,87,78
ENSG00000293334,1,2,3,32,43,33
ENSG00000241014,0,0,0,0,0,0
ENSG00000293382,0,0,5,0,0,0
ENSG00000223519,3,3,2,5,9,5
ENSG00000293403,11,2,14,6,13,4
ENSG00000240194,0,0,0,0,0,4
ENSG00000293424,0,0,0,0,0,0
ENSG00000215811,0,0,0,0,0,0
ENSG00000293430,0,0,0,0,0,0
ENSG00000233217,0,0,0,0,0,0
ENSG00000249237,0,0,0,0,0,0
ENSG00000293445,0,0,0,0,0,0
ENSG00000240520,0,0,0,0,0,0
ENSG00000293446,0,0,1,28,4,5
ENSG00000283234,0,0,0,0,0,0
ENSG00000293453,0,1,0,2,0,0
ENSG00000285417,0,0,0,0,0,0
ENSG00000293455,1,0,0,0,1,0
ENSG00000243323,0,0,0,2,7,0
ENSG00000293457,0,0,0,1,1,0
ENSG00000117507,0,0,0,0,0,0
ENSG00000293458,0,0,0,0,0,0
ENSG00000184774,0,0,0,0,0,0
ENSG00000293466,0,0,0,0,1,0
ENSG00000242193,0,0,0,0,1,0
ENSG00000293477,377,497,167,165,132,71
ENSG00000227372,0,0,0,0,0,0
ENSG00000236155,0,0,0,0,0,0
ENSG00000211451,0,0,0,0,0,0
ENSG00000293505,8,17,1,3,7,0
ENSG00000227742,0,0,0,0,0,0
ENSG00000293506,0,0,0,0,0,0
ENSG00000290772,0,0,0,0,0,0
ENSG00000280267,0,0,0,0,0,0
ENSG00000231219,0,0,0,0,0,0
ENSG00000143409,1500,1214,1086,1897,2277,1186
ENSG00000122223,0,2,4,315,687,360
ENSG00000226003,0,0,1,2,0,1
ENSG00000179914,2,0,0,735,494,1590
ENSG00000213080,2304,2312,980,873,556,344
ENSG00000232188,0,0,0,0,0,0
ENSG00000198358,0,1,0,16,90,62
ENSG00000233691,9,6,2,16,3,10
ENSG00000158764,0,1,0,224,911,744
ENSG00000158769,484,455,223,316,1050,399
ENSG00000290115,0,0,0,1,14,19
ENSG00000293526,0,0,0,0,0,0
ENSG00000290122,0,1,1,8,4,9
ENSG00000058799,1661,1336,619,1377,1171,671
ENSG00000211452,6,6,3,49,13,0
ENSG00000081870,1687,1556,667,2357,1107,430
ENSG00000116212,4992,4639,2627,3239,2167,1395
ENSG00000219102,23,17,14,51,32,27
ENSG00000203985,6,0,0,0,0,0
ENSG00000116209,9748,10120,3638,14981,10008,4495
ENSG00000280378,10,0,0,5,35,2
ENSG00000283749,0,0,0,0,0,0
ENSG00000225183,5,5,6,44,28,24
ENSG00000233399,0,0,0,0,0,0
ENSG00000233372,0,0,0,0,0,0
ENSG00000231251,0,0,0,22,7,6
ENSG00000186056,155,128,212,60,89,92
ENSG00000162511,14,15,15,3200,1305,1952
ENSG00000264773,0,0,0,0,0,0
ENSG00000229607,0,0,0,2,4,0
ENSG00000223382,19,10,19,33,147,41
ENSG00000222784,0,0,0,0,0,0
ENSG00000235143,0,1,0,0,0,0
ENSG00000162512,8040,4243,10007,2436,7782,5390
ENSG00000266210,0,0,1,0,0,1
ENSG00000134644,24814,24572,17093,8380,11136,7585
ENSG00000237329,1,6,0,0,0,0
ENSG00000232768,1,3,0,1,5,0
ENSG00000215900,14,3,10,22,44,49
ENSG00000225142,0,0,2,174,90,81
ENSG00000084628,1063,954,911,50,258,246
ENSG00000060688,14592,13973,8141,4926,6134,3760
ENSG00000229447,6,20,0,1,16,19
ENSG00000121766,1668,1491,886,1075,1294,679
ENSG00000229044,1,0,1,1,2,1
ENSG00000121769,19,28,13,0,26,5
ENSG00000168528,2665,2397,2528,457,751,955
ENSG00000215899,0,0,0,28,18,13
ENSG00000206981,0,0,0,1,0,1
ENSG00000293391,0,0,0,0,0,0
ENSG00000260386,0,1,0,0,0,0
ENSG00000265961,0,0,0,0,0,0
ENSG00000284543,2,0,0,0,0,5
ENSG00000291132,4,8,0,5,4,3
ENSG00000290045,10,18,10,1,4,0
ENSG00000238260,6,12,0,14,79,10
ENSG00000078900,1853,1178,2059,391,1495,1205
ENSG00000293478,51,14,0,15,243,41
ENSG00000162592,3,0,0,0,5,0
ENSG00000238009,0,0,1,0,0,1
ENSG00000117643,404,325,518,507,349,562
ENSG00000286391,6,0,0,1,2,0
ENSG00000231128,0,0,0,8,0,0
ENSG00000241128,2,0,0,0,0,0
ENSG00000158008,81,72,122,47,148,44
ENSG00000158014,6,0,1,0,3,0
ENSG00000284309,0,0,1,0,0,0
ENSG00000158022,0,0,0,0,0,0
ENSG00000175087,768,1116,221,393,266,90
ENSG00000197245,38,2,50,0,1,5
ENSG00000282872,0,2,0,0,0,0
ENSG00000236782,40,14,11,37,74,55
ENSG00000142684,0,0,0,0,0,0
ENSG00000142675,10,28,0,14,2,2
ENSG00000293494,0,0,1,0,0,0
ENSG00000288644,0,0,0,0,0,0
ENSG00000288626,0,0,0,0,0,0
ENSG00000288629,0,0,0,0,0,0
ENSG00000288678,0,0,0,0,0,0
ENSG00000290825,0,0,0,0,0,0
ENSG00000227232,20,24,24,8,12,9
ENSG00000290826,0,0,0,0,0,0
ENSG00000156097,4,0,0,6,0,0
ENSG00000143258,6097,5335,4944,2348,2655,2985
ENSG00000268869,0,0,0,1,0,0
ENSG00000075945,6154,7469,2393,1377,1552,526
ENSG00000243051,1,0,0,0,1,3
ENSG00000235378,2,0,1,0,0,0
ENSG00000232959,3,0,0,0,0,0
ENSG00000224896,2,0,0,0,0,0
ENSG00000200674,0,12,0,2,3,0
ENSG00000252357,0,0,0,0,0,1
ENSG00000234741,3999,3821,1930,2755,5039,1904
ENSG00000252231,0,0,0,0,0,1
ENSG00000135870,2612,2887,1471,2182,2625,609
ENSG00000200755,0,0,0,1,2,1
ENSG00000224977,47,50,26,38,123,47
ENSG00000293562,0,0,0,0,0,0
ENSG00000279928,0,0,2,0,0,0
ENSG00000279457,61,52,71,27,45,53
ENSG00000273874,0,0,0,0,2,0
ENSG00000135837,6473,9498,5602,3846,5544,2222
ENSG00000135835,31,36,47,12,32,17
ENSG00000160710,40150,41792,30691,17445,13276,8849
ENSG00000235282,11,0,8,146,92,114
ENSG00000225478,0,0,0,0,0,0
ENSG00000009709,0,0,2,0,0,0
ENSG00000134262,1551,1511,690,1019,1333,593
ENSG00000134371,7959,10634,3923,6526,5462,2566
ENSG00000286572,1,1,1,2,20,4
ENSG00000143842,786,906,1073,131,275,99
ENSG00000261065,0,0,0,0,0,0
ENSG00000143845,2499,2323,1783,648,740,1187
ENSG00000230550,0,0,0,6,0,0
ENSG00000143839,0,0,0,2,0,0
ENSG00000143850,58,54,0,16,27,3
ENSG00000288934,27,38,24,35,52,26
ENSG00000169641,1493,1626,1622,975,988,772
ENSG00000236810,47,27,18,45,63,49
ENSG00000289835,0,0,0,2,0,1
ENSG00000011009,10411,8634,10852,5295,6033,6328
ENSG00000291216,0,0,0,0,0,0
ENSG00000291217,26,8,10,10,25,4
ENSG00000143702,10067,11235,5852,2709,2549,1335
ENSG00000238316,0,0,0,0,0,0
ENSG00000235069,0,0,0,0,0,0
ENSG00000260063,78,121,64,58,98,50
ENSG00000290006,0,0,0,0,0,0
ENSG00000117713,1051,1360,1281,1562,1414,1434
ENSG00000289554,13,36,18,3,10,16
ENSG00000293444,0,0,0,0,0,0
ENSG00000081248,0,1,0,3,3,3
ENSG00000160789,132972,109551,152698,38023,64302,55145
ENSG00000132781,109,68,51,35,61,35
ENSG00000169174,0,23,0,1,0,0
ENSG00000231090,0,12,18,1,0,0
ENSG00000231900,9,2,3,4,3,6
ENSG00000232198,0,0,0,0,0,0
ENSG00000199831,0,0,0,0,0,0
ENSG00000252162,0,0,0,0,0,0
ENSG00000143337,9560,12300,4405,5145,5349,2558
ENSG00000293564,0,0,0,0,0,0
ENSG00000293565,0,0,0,0,0,0
ENSG00000237622,0,0,0,23,9,4
ENSG00000229440,0,0,0,2,1,0
ENSG00000116745,914,1111,775,79,15,75
ENSG00000024526,5879,9611,2255,2029,919,221
ENSG00000233589,58,177,26,16,1,6
ENSG00000234264,49,77,23,83,9,14
ENSG00000225167,0,0,0,0,0,0
ENSG00000260990,0,0,0,0,0,0
ENSG00000116147,1,0,0,1,0,1
ENSG00000235628,0,0,0,0,0,0
ENSG00000198626,14167,14749,7211,6235,2063,2088
ENSG00000143252,17831,15077,8305,10519,10186,7410
ENSG00000213088,0,0,0,0,0,0
ENSG00000116521,15992,13966,12833,6755,9642,9560
ENSG00000187554,102,177,57,98,192,122
ENSG00000198793,9854,11787,11062,2644,3824,2199
ENSG00000289103,0,0,0,16,0,4
ENSG00000163344,4454,3882,3464,5715,6193,5305
ENSG00000289426,0,0,0,0,0,0
ENSG00000287839,70,47,66,199,9,11
ENSG00000230849,138,161,112,126,54,81
ENSG00000117586,1046,1512,574,421,64,163
ENSG00000226375,0,0,0,0,0,0
ENSG00000232751,1,0,0,0,1,0
ENSG00000231615,0,0,0,22,30,10
ENSG00000203739,102,80,85,85,193,153
ENSG00000117592,36502,35388,16341,18935,17959,10940
ENSG00000162753,0,0,1,110,10,0
ENSG00000238272,0,0,0,0,2,0
ENSG00000285777,0,0,0,67,0,0
ENSG00000183831,4,7,3,11,1,0
ENSG00000232113,0,0,0,0,0,0
ENSG00000076321,2180,2007,1177,989,972,584
ENSG00000225591,1,5,1,1,4,3
ENSG00000227373,10,0,2,8,76,14
ENSG00000237317,0,0,0,0,0,0
ENSG00000239149,10,6,2,2,4,2
ENSG00000229484,3,0,0,1,0,0
ENSG00000162496,1692,1276,1597,1934,2890,1856
ENSG00000288927,5,22,18,3,11,10
ENSG00000234694,71,74,17,24,37,49
ENSG00000288772,131,153,113,53,110,78
ENSG00000199240,0,0,0,0,0,0
ENSG00000179178,0,0,0,0,0,0
ENSG00000253313,18,0,0,2,0,0
ENSG00000066056,0,0,2,8,5,11
ENSG00000163374,4807,4434,3273,1605,2162,1318
ENSG00000213366,58,38,7,11,16,4
ENSG00000237058,0,6,4,0,3,0
ENSG00000260976,4,0,0,25,9,2
ENSG00000201312,0,0,0,0,1,0
ENSG00000121481,2207,3338,866,2505,1717,565
ENSG00000232792,4,1,0,2,0,1
ENSG00000121486,7475,7796,3351,2546,1945,1221
ENSG00000231084,6,7,18,5,20,2
ENSG00000188770,0,3,17,0,0,0
ENSG00000283899,1,0,0,0,0,0
ENSG00000230604,0,0,0,2,2,1
ENSG00000169213,1532,1152,1217,64,76,74
ENSG00000200839,0,0,0,0,0,0
ENSG00000229032,0,0,0,0,0,1
ENSG00000264613,0,0,0,0,0,0
ENSG00000117862,787,636,435,566,616,467
ENSG00000285839,0,0,0,0,0,0
ENSG00000198841,1104,1078,578,374,534,146
ENSG00000223390,7,0,0,2,3,1
ENSG00000228369,18,12,4,6,18,4
ENSG00000117222,8238,9574,4650,2500,2911,1241
ENSG00000226235,4,0,0,129,21,140
ENSG00000069275,15238,20048,10910,7456,8326,3666
ENSG00000201944,0,4,2,3,3,1
ENSG00000117280,5811,5972,4032,1862,1424,965
ENSG00000285521,1,0,0,6,9,0
ENSG00000133065,14362,14920,11939,1346,2443,1289
ENSG00000162877,2,7,1,5,30,9
ENSG00000291215,68,39,69,58,99,55
ENSG00000229905,0,0,0,0,0,1
ENSG00000290784,1,4,4,2,6,1
ENSG00000228794,724,676,439,349,405,400
ENSG00000272438,113,124,308,14,134,157
ENSG00000223764,56,68,157,17,1,37
ENSG00000224969,2,0,0,10,35,5
ENSG00000291156,414,281,155,288,362,310
ENSG00000285812,9,17,11,16,19,17
ENSG00000205231,0,0,0,0,0,0
ENSG00000230337,117,139,112,136,176,164
ENSG00000225602,0,0,0,3,9,0
ENSG00000290842,43,73,105,82,72,26
ENSG00000291072,813,1053,726,294,532,297
ENSG00000236108,0,0,0,0,0,0
ENSG00000133059,8918,9033,7405,2312,3536,2169
ENSG00000213041,0,8,7,31,9,18
ENSG00000133069,1578,1336,1320,175,192,329
ENSG00000225063,3,0,8,0,0,0
ENSG00000281406,60,54,0,0,0,0
ENSG00000253097,0,0,0,0,0,0
ENSG00000174514,113,111,198,59,58,35
ENSG00000206762,2,2,3,4,4,1
ENSG00000158711,1681,1967,900,904,1227,421
ENSG00000236942,8,5,9,235,105,119
ENSG00000158715,610,602,711,122,53,77
ENSG00000275213,0,0,0,0,1,0
ENSG00000226526,2,2,0,1,4,0
ENSG00000117118,11689,10833,6219,7408,6179,4441
ENSG00000229821,0,0,0,0,0,0
ENSG00000118194,0,0,0,2,35,0
ENSG00000282221,0,0,0,3,12,0
ENSG00000224536,16,29,44,33,38,11
ENSG00000293257,46,25,32,13,15,21
ENSG00000236390,0,1,20,0,0,5
ENSG00000226938,0,0,0,0,0,0
ENSG00000230138,0,0,0,0,0,0
ENSG00000293253,0,3,0,0,0,0
ENSG00000293595,0,1,0,0,0,0
ENSG00000157191,7973,6415,5647,4354,4642,4614
ENSG00000080947,6,9,27,5,9,5
ENSG00000293296,5,15,11,72,39,24
ENSG00000275131,102,70,74,41,78,61
ENSG00000224521,0,0,0,0,0,0
ENSG00000293517,0,0,0,0,0,0
ENSG00000233271,0,0,0,0,0,0
ENSG00000237453,0,0,0,0,0,0
ENSG00000162398,2,11,0,2,2,0
ENSG00000116133,16657,15126,13132,9427,12014,8174
ENSG00000287724,4,5,0,0,10,1
ENSG00000143001,0,0,0,0,0,0
ENSG00000233203,42,36,42,106,190,112
ENSG00000189181,0,1,0,0,0,0
ENSG00000286015,0,0,0,0,0,0
ENSG00000229703,0,0,0,0,0,0
ENSG00000276520,0,0,0,0,0,0
ENSG00000242529,0,0,0,0,0,0
ENSG00000235575,0,0,0,2,0,0
ENSG00000143196,0,0,0,0,0,0
ENSG00000203601,0,0,0,0,0,0
ENSG00000293597,0,1,0,1,0,0
ENSG00000224259,0,0,0,0,0,0
ENSG00000177807,12,0,0,80,54,39
ENSG00000237409,0,1,0,0,0,0
ENSG00000143315,2781,2866,2133,1214,1669,1248
ENSG00000225279,0,0,0,0,0,7
ENSG00000162728,1,12,0,1,1,0
ENSG00000162729,3552,3070,3042,1592,1726,2974
ENSG00000018625,18,0,0,129,113,33
ENSG00000132681,0,0,7,54,25,21
ENSG00000143318,0,0,2,2,1,0
ENSG00000227741,16,30,34,39,98,31
ENSG00000162734,3624,3232,2249,4776,3625,2976
ENSG00000228606,133,98,113,85,265,174
ENSG00000229101,2,0,0,25,6,4
ENSG00000232185,33,36,13,18,11,5
ENSG00000270631,0,0,0,0,0,0
ENSG00000239984,0,0,0,0,0,0
ENSG00000207502,0,0,0,0,0,0
ENSG00000173218,10587,11355,10248,2645,2016,2300
ENSG00000118729,10,0,0,2,1,8
ENSG00000177551,0,0,0,1,0,0
ENSG00000214204,2,2,1,44,16,6
ENSG00000228127,0,0,0,0,0,0
ENSG00000271143,0,0,0,0,0,0
ENSG00000163393,9,16,0,33,18,31
ENSG00000237993,0,0,0,0,0,0
ENSG00000290124,4,40,18,33,30,12
ENSG00000290683,10,11,20,26,34,7
ENSG00000289566,0,0,0,2,0,0
ENSG00000290684,0,0,0,0,0,0
ENSG00000236817,0,0,0,0,0,0
ENSG00000228982,0,0,0,0,0,0
ENSG00000188295,181,202,40,141,288,76
ENSG00000286747,7,2,17,6,5,4
ENSG00000162711,0,0,0,39,25,30
ENSG00000132694,9534,8996,9030,2359,3394,2887
ENSG00000290592,0,0,0,0,0,0
ENSG00000229961,0,0,0,0,0,0
ENSG00000284592,0,0,0,0,0,0
ENSG00000286061,7,1,0,7,5,4
ENSG00000234807,49,33,34,255,216,32
ENSG00000232453,97,62,120,166,249,96
ENSG00000228121,227,152,121,136,106,128
ENSG00000241042,0,0,0,0,0,0
ENSG00000235215,0,0,0,0,2,0
ENSG00000227016,0,0,0,0,2,1
ENSG00000227207,0,2,0,3,2,1
ENSG00000225087,4,2,0,0,0,0
ENSG00000212366,0,0,0,0,0,0
ENSG00000235501,16,4,2,159,157,123
ENSG00000172339,858,855,419,884,995,543
ENSG00000230489,0,0,2,0,0,0
ENSG00000224699,157,271,169,194,298,158
ENSG00000226419,724,634,695,548,801,524
ENSG00000155380,20544,26594,10197,13623,9651,6409
ENSG00000238198,15,29,9,51,60,30
ENSG00000198799,1592,1878,1059,1339,1059,690
ENSG00000237278,0,0,0,0,0,0
ENSG00000233839,25,9,7,979,551,822
ENSG00000236887,12,8,0,45,26,48
ENSG00000238765,0,0,0,0,0,0
ENSG00000224335,0,0,0,0,0,0
ENSG00000227700,0,0,0,0,0,0
ENSG00000199879,0,0,0,0,2,0
ENSG00000274020,21,13,13,31,45,20
ENSG00000226716,0,0,0,0,0,0
ENSG00000293250,0,0,0,0,0,0
ENSG00000236427,0,0,0,0,0,0
ENSG00000143631,0,2,0,0,0,0
ENSG00000143520,0,0,0,0,0,0
ENSG00000143507,0,0,0,101,80,61
ENSG00000232679,1,0,0,2,2,0
ENSG00000200033,0,0,0,0,0,0
ENSG00000228437,8,7,10,0,0,4
ENSG00000229463,0,0,0,0,0,0
ENSG00000229291,1,1,0,2,4,0
ENSG00000115705,0,0,1,0,0,0
ENSG00000228613,0,0,0,0,0,0
ENSG00000227713,0,0,0,0,0,0
ENSG00000227364,0,0,0,0,0,0
ENSG00000280360,0,0,0,0,0,0
ENSG00000286905,12,16,7,5,3,7
ENSG00000171853,5230,4967,7048,1817,2089,1928
ENSG00000182551,37199,35335,20194,10532,8245,5906
ENSG00000231482,0,0,0,0,0,0
ENSG00000228391,0,0,0,0,0,0
ENSG00000234423,0,0,0,0,0,0
ENSG00000233296,2,2,1,4,0,1
ENSG00000231173,0,2,0,0,0,0
ENSG00000236172,4,0,0,0,0,0
ENSG00000225234,31,28,23,2,22,0
ENSG00000287583,0,0,0,0,0,0
ENSG00000235403,0,0,0,0,0,0
ENSG00000228799,0,0,0,2,0,2
ENSG00000283766,0,0,0,0,0,0
ENSG00000227007,0,0,0,1,0,0
ENSG00000172554,0,0,1,2,0,0
ENSG00000223884,1,1,12,3,3,0
ENSG00000234796,0,0,0,0,0,0
ENSG00000272002,0,0,0,0,0,0
ENSG00000235078,38,39,39,17,47,24
ENSG00000171865,3948,4271,3072,1527,1586,765
ENSG00000287126,212,156,300,108,83,61
ENSG00000272342,0,0,0,0,0,0
ENSG00000237720,0,0,0,0,0,0
ENSG00000233970,0,0,0,0,0,0
ENSG00000271868,11,44,32,13,3,0
ENSG00000227047,0,0,0,0,0,0
ENSG00000151353,1296,1083,435,1251,1291,886
ENSG00000236760,0,0,0,0,0,0
ENSG00000171863,21080,14237,8392,21579,19560,13933
