category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,199/4046,391/8538,0.5089514066496164,1.0740057118078163,1.421675459470564,0.08543213739321172,0.297150405562117,0.23935227175712862,SLC39A9/HSD17B10/PSMB4/UQCRFS1/COX7A2/ATF4/ATG101/DKK1/MAP2K1/PSENEN/PSMB3/NDUFA1/RELA/PSMB6/TUBA1A/COX7A2L/ITPR3/NDUFV1/SDHC/PSMA7/NDUFS5/SLC39A1/PSMA2/MME/NDUFA4/BID/TUBB/WNT7B/UQCRC1/PSMB1/PSMB7/PSMB2/RTN4/ULK1/AKT3/NDUFB11/VDAC2/AKT2/ITPR1/CAPN2/ATP5MC1/PSMD13/PIK3C3/ATP5F1B/PSMD8/TUBB2B/PSMD4/NDUFV2/APC/CALM2/DVL1/CSF1/ADRM1/GSK3B/ADAM10/PSMC4/PSMD2/HRAS/LRP6/TUBB2A/NDUFB8/PPIF/RB1CC1/XBP1/MAP2K2/SLC25A5/KIF5B/APH1A/GNAQ/LRP5/COX6B1/NDUFA10/SLC39A6/UQCRH/PSMA6/DDIT3/PSMB5/CSNK2B/COX5A/ATP2A3/FADD/ATG2B/COX5B/TPTEP2-CSNK1E/BACE1/ATP5MC3/PSMD3/KLC2/NDUFA2/COX8A/ATP5PD/PSMD1/NDUFS8/WNT4/NDUFA3/ATG2A/CYC1/ADAM17/GRIN2D/NDUFA11/PLCB4/FAS/NDUFA6/PIK3R1/ATP5PB/NDUFC2/PSMD11/NFKB1/NDUFB4/MAPK1/ATF6/FZD6/LRP1/TRAF2/COX7B/EIF2AK2/IKBKG/NDUFB10/NDUFS4/ATP5MC2/NDUFB3/BAD/PSMD14/MAP3K5/CHRNA7/NDUFS6/PIK3R4/PIK3CD/COX6C/UQCR10/ATP5F1E/NDUFB2/NDUFAB1/IL6/CASP9/PSEN2/UQCRQ/PIK3CA/IDE/COX7C/TNF/PPP3CA/FZD2/ATP5F1D/AXIN1/NDUFA13/FZD4/PPP3R1/UQCR11/IRS2/NDUFS7/SLC39A3/APOE/MTOR/FZD1/IL1B/APAF1/SLC39A4/TUBA4A/RYR3/WNT5B/APC2/NDUFA4L2/WNT9A/NDUFB1/CDK5/GRIN2A/CACNA1C/INSR/FZD3/UQCRHL/IL1A/WNT2B/LPL/WNT11/CDK5R1/TUBA3C/PTGS2/DKK2/MAPK10/KIF5A/ATP2A1/KIF5C/AGER/NOX4/TUBA3E/KLC3/GRIN2B/TUBB1/CHRM1/WNT8B/FZD9/SLC39A2/DKK4/NOS1/WNT1/CYBB/COX6B2/SLC39A12,199
Human Diseases,Infectious disease: parasitic,hsa05144,Malaria,29/4046,50/8538,0.58,1.2239347503707365,1.5071258394729785,0.08613055233684551,0.297150405562117,0.23935227175712862,IL18/MET/ICAM1/THBS1/CXCL8/SDC2/MYD88/CD81/CCL2/LRP1/TGFB2/IL6/TNF/SELE/IL1B/TLR2/TGFB3/PECAM1/THBS2/CSF3/TLR4/ACKR1/THBS4/CD36/ITGB2/IL12A/KLRK1/GYPC/KLRC4-KLRK1,29
Human Diseases,Drug resistance: antineoplastic,hsa01522,Endocrine resistance,54/4046,99/8538,0.5454545454545454,1.151035815395677,1.4344907579018145,0.09129016256529318,0.3081379448530184,0.24820264665506286,SHC1/MMP2/MAP2K1/JUN/CDKN1A/MDM2/DLL3/AKT3/AKT2/RB1/NOTCH2/GRB2/MED1/JAG1/CCND1/HRAS/NCOA3/MAP2K2/CDK4/MAPK11/RPS6KB2/SOS2/PIK3R1/RPS6KB1/MAPK1/JAG2/NCOR1/BAD/CDKN1B/DLL4/PIK3CD/MMP9/SOS1/PIK3CA/HBEGF/MAPK14/DLL1/ADCY1/MTOR/ADCY2/CDKN2C/NOTCH3/E2F2/BCL2/SHC4/BIK/CDKN2A/ESR1/MAPK10/ESR2/GPER1/CYP2D6/NOTCH4/ADCY8,54
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,111/4046,213/8538,0.5211267605633803,1.0996985372442265,1.3984024405690472,0.09200676605865583,0.3081379448530184,0.24820264665506286,TAP1/TNFRSF1B/RAC2/MAP2K1/ELOB/JUN/RELA/CFL1/PXN/CGAS/GNB2/ITPR3/BAK1/SAMHD1/BID/AP1S1/IRAK1/TAPBP/AKT3/GNG5/AKT2/ITPR1/HLA-E/BST2/BCL2L1/CALM2/GNB1/RNF7/MAP3K7/PAK4/ATM/HRAS/NFKBIA/TAB2/DDB1/MAP2K2/GNAQ/CCNB1/MAPK11/IRF3/FADD/GNG12/GNB4/HLA-B/CUL4B/RPS6KB2/MYD88/NFATC1/FAS/PIK3R1/AP1S3/RPS6KB1/NFKB1/RAC3/MAPK1/NFATC4/TRAF2/PAK1/IKBKG/HLA-F/BAD/STING1/CUL5/GNB5/PIK3CD/DCAF1/PRKCA/PAK2/CASP9/PIK3CA/CCNB2/TNF/NFATC3/PPP3CA/TRIM5/PPP3R1/CD4/MAPK14/WEE1/AP1S2/MTOR/TLR2/TRAF6/AP1M2/TRAF5/CUL1/GNG7/PRKCB/BCL2/TRADD/PAK3/TLR4/APOBEC3D/CXCR4/MAP2K6/GNG4/CCNB3/PRKCG/MAPK10/GNG2/APOBEC3H/IFNB1/NFATC2/PAK6/PAK5/CD3D/GNG8/GNB3/GNGT2/GNG3/CCR5,111
Human Diseases,Cardiovascular disease,hsa05415,Diabetic cardiomyopathy,107/4046,205/8538,0.5219512195121951,1.1014383371713106,1.3951601633939983,0.09275970102934768,0.3081379448530184,0.24820264665506286,UQCRFS1/COX7A2/PPP1CA/RAC2/MMP2/PPP1CB/NDUFA1/RELA/G6PD/COX7A2L/TGFBR1/NDUFV1/SDHC/NDUFS5/CTSD/NDUFA4/UQCRC1/AKT3/NDUFB11/VDAC2/SMAD3/AKT2/ATP5MC1/ATP5F1B/PRKCD/NDUFV2/PRKCZ/GSK3B/NDUFB8/PPIF/SLC25A5/COX6B1/NDUFA10/UQCRH/MAPK11/COX5A/ATP2A3/COX5B/CAMK2D/ATP5MC3/NDUFA2/COX8A/ATP5PD/GFPT2/NDUFS8/PPP1CC/NDUFA3/TBC1D4/CYC1/NDUFA11/PLCB4/NDUFA6/PIK3R1/ATP5PB/NDUFC2/NFKB1/NDUFB4/SMAD2/COX7B/SLC2A1/NDUFB10/NDUFS4/ATP5MC2/NDUFB3/MPC2/TGFB2/NDUFS6/PIK3CD/COX6C/UQCR10/ATP5F1E/MMP9/PRKCA/NDUFB2/NDUFAB1/UQCRQ/PIK3CA/COX7C/ATP5F1D/AGT/NDUFA13/UQCR11/PDK3/MAPK14/NDUFS7/MTOR/COL3A1/TNNI3/NDUFA4L2/CYBA/TGFB3/NDUFB1/PRKCB/PDK4/INSR/RYR2/UQCRHL/PLN/PRKCG/CD36/CPT1B/MAPK10/ATP2A1/NCF4/AGER/CYBB/COX6B2,107
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,106/4046,203/8538,0.5221674876847291,1.1018947132605579,1.3944166972061811,0.09293951293397025,0.3081379448530184,0.24820264665506286,CLDN4/F2R/ARHGEF2/ARPC4/MYO1C/TMBIM6/IL18/JUN/RELA/TUBA1A/ARPC1A/BAK1/ACTG1/ARHGEF12/ARPC1B/TUBB/IRAK1/PTPN11/CXCL8/ROCK1/CYTH4/EZR/TUBB2B/NFKBIB/RPS3/MAP3K7/WIPF1/ITGB1/ARF1/TUBB2A/NFKBIA/TMED10/TAB2/TNFRSF10A/CYTH1/CLDN1/TJP1/WASF2/MAPK11/MYO5A/CASP1/TAB3/SEC24B/FADD/CLDN7/CYFIP2/MYH9/MYD88/GNA13/TNFSF10/FAS/CLDN12/PYCARD/SEC24D/BAIAP2L1/NFKB1/MAPK1/CLDN18/TRAF2/PAK1/IKBKG/MYO1B/IL1R1/PTPN6/SEC24A/PAK2/IL6/WASF3/MYO5B/CASP9/MYO1D/MYH10/TNF/LPAR2/MAPK14/GNA12/LPAR1/IL1B/WASL/TIRAP/TUBA4A/TRAF6/TRADD/NAIP/PAK3/TLR4/TUBA3C/MAPK10/ACTR3B/ACTR3C/LPAR4/TUBA3E/NLRP4/FCGR2A/CLDN6/CLDN3/TLR5/MYO1A/MYO1G/CLDN9/TUBB1/CLDN16/CLDN20/ABCF2/CLDN10/WIPF3,106
Organismal Systems,Immune system,hsa04062,Chemokine signaling pathway,101/4046,193/8538,0.5233160621761658,1.1043184722837625,1.3911450297047876,0.09378111365091864,0.3081379448530184,0.24820264665506286,STAT1/RAC2/SHC1/MAP2K1/CXCL16/RELA/PXN/ARRB1/GNB2/CX3CL1/CCL5/AKT3/CCL20/GNG5/CXCL8/AKT2/ROCK1/PRKCD/NFKBIB/GRB2/STAT2/PRKCZ/GNB1/GSK3B/HRAS/NFKBIA/GRK6/GNAQ/GNG12/GNB4/ARRB2/SOS2/GRK2/TIAM1/PLCB4/PIK3R1/CCL2/JAK2/NFKB1/RAC3/MAPK1/PREX1/PAK1/IKBKG/BAD/LYN/RAP1B/GNB5/PIK3CD/SOS1/GRK5/PIK3CA/CXCL1/STAT5B/CCL3/ADCY1/ADCY2/GRK3/PARD3/CCL3L1/CXCL2/GNG7/PRKCB/DOCK2/SHC4/CCL22/CCR3/CXCL10/VAV3/ELMO1/PIK3CG/CXCR6/CCR10/CXCR4/ITK/GNG4/CXCL11/JAK3/GNG2/CCL26/CXCL14/CCR1/CCL17/GNG8/XCR1/CCL8/HCK/CCL4L2/GNB3/PIK3R6/CCL4/CCL7/CX3CR1/GRK1/GNGT2/CCR4/CCR7/ADCY8/GNG3/CCR5/CXCR2,101
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,22/4046,37/8538,0.5945945945945946,1.254732735701594,1.473656689284107,0.09531122992704638,0.30894800237358166,0.24885514150000174,MAP2K1/GADD45A/BAK1/CDKN1A/MYC/NCOA4/CCND1/HRAS/TPR/MAP2K2/TPM3/GADD45B/CCDC6/MAPK1/TCF7/POLK/PAX8/LEF1/PPARG/GADD45G/CDH1/RXRG,22
Environmental Information Processing,Signal transduction,hsa04072,Phospholipase D signaling pathway,79/4046,149/8538,0.5302013422818792,1.1188480129517264,1.3889149998880905,0.09581865580861808,0.30894800237358166,0.24885514150000174,RALB/PDGFB/SHC1/F2R/MAP2K1/RAPGEF3/PTPN11/AKT3/CXCL8/AKT2/CYTH4/GRB2/HRAS/ARF1/CYTH1/MAP2K2/AGPAT2/SPHK1/RRAS2/PDGFRB/RRAS/PDGFC/SOS2/PLD2/GNA13/DGKD/DGKA/PLCB4/PIK3R1/RHEB/SYK/MAPK1/DGKH/PLD1/PLPP2/DGKZ/TSC1/AGPAT5/PIK3CD/PRKCA/SOS1/KITLG/PIK3CA/AGT/DGKI/LPAR2/GAB2/DGKQ/PDGFA/GNA12/MRAS/PLA2G4A/LPAR1/ADCY1/MTOR/ADCY2/DNM3/DGKE/KIT/INSR/SHC4/EGF/DGKG/PTGFR/PIK3CG/PDGFRA/RAPGEF4/PIP5K1B/GRM7/GRM8/LPAR4/PLA2G4B/GRM1/GRM4/PIK3R6/AVPR2/ADCY8/CXCR2/GRM6,79
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,43/4046,78/8538,0.5512820512820513,1.1633332065858017,1.3752520919767315,0.1036457602055245,0.33109062287875884,0.26669084497327944,ITGA5/JUN/RELA/CFL1/IRF1/IRAK1/CXCL8/CALM2/C1R/ITGB1/MAPK11/CASP1/IRF3/IL23A/MYD88/TICAM1/PYCARD/NFKB1/MAPK1/IL6/TNF/C1S/MAPK14/ITGAM/C4A/IL1B/TIRAP/C2/TRAF6/SERPING1/TLR4/IL1A/LY96/IRF8/TICAM2/C5/ITGB2/IL12A/MAPK10/SFTPA2/C4BPB/IL12B/SFTPA1,43
Metabolism,Glycan biosynthesis and metabolism,hsa00514,Other types of O-glycan biosynthesis,27/4046,47/8538,0.574468085106383,1.2122611247252344,1.3847956026604218,0.10782450862391799,0.33932417481969696,0.2733229051179253,GALNT7/B4GALT3/GALNT6/OGT/GALNT10/GALNT1/GALNT14/B4GALT2/POMT1/XXYLT1/RFNG/GALNT16/ST6GAL1/GXYLT2/B3GLCT/C1GALT1C1/GALNT18/GALNT17/GALNT5/GALNT13/COLGALT2/GALNT15/GALNT9/GALNTL6/GALNT3/C1GALT1C1L/GALNT8,27
Environmental Information Processing,Signaling molecules and interaction,hsa04061,Viral protein interaction with cytokine and cytokine receptor,54/4046,100/8538,0.54,1.1395254572417204,1.3319238634465314,0.1091798262127214,0.33932417481969696,0.2733229051179253,IL6R/TNFRSF1B/IL18/CX3CL1/CCL5/CCL20/CXCL8/CSF1/TNFRSF10A/IL2RG/IL6ST/TNFSF10/CCL2/IL10RB/TNFRSF10D/IL24/IL6/TNF/CXCL1/TNFRSF14/LTBR/CCL3/IL22RA1/ACKR3/CCL3L1/CXCL2/CCL22/CCR3/IL18R1/LTA/CXCL10/CCR10/CXCR4/CXCL11/CCL26/CXCL14/CCR1/IL2RB/CCL17/IL20RB/IL34/XCR1/CCL8/CCL4L2/CCL4/CCL7/IL18RAP/CX3CR1/CCR4/TNFRSF10C/CCR7/IL37/CCR5/CXCR2,54
Metabolism,Glycan biosynthesis and metabolism,hsa00601,Glycosphingolipid biosynthesis - lacto and neolacto series,17/4046,28/8538,0.6071428571428571,1.2812124849939974,1.4144726027242005,0.1102786892213174,0.33932417481969696,0.2733229051179253,B4GALT3/A4GALT/FUT4/B4GALT2/ST3GAL4/B3GNT3/B4GALT4/FUT1/B3GALNT1/ABO/B3GALT2/ST3GAL6/FUT9/ST8SIA1/FUT3/FUT2/B3GALT1,17
Environmental Information Processing,Signal transduction,hsa04071,Sphingolipid signaling pathway,65/4046,122/8538,0.5327868852459017,1.1243041093004222,1.312375892401659,0.1110854937987067,0.33932417481969696,0.2733229051179253,SMPD2/RAC2/MAP2K1/RELA/CTSD/ABCC1/BID/CERS2/AKT3/PPP2R5B/AKT2/ROCK1/PRKCZ/HRAS/MAP2K2/GNAQ/MAPK11/SPHK1/ASAH1/PLD2/GNA13/CERS6/PLCB4/PIK3R1/PPP2R2A/PPP2R3A/NFKB1/RAC3/MAPK1/TRAF2/PLD1/CERS5/MAP3K5/PIK3CD/PRKCA/SPTLC2/PPP2R5C/PIK3CA/TNF/BDKRB2/GAB2/MAPK14/PPP2R2C/GNA12/PRKCE/SPTSSA/PPP2R5E/ADORA1/PRKCB/PPP2R2B/SGMS2/BCL2/TRADD/S1PR5/SPTLC3/S1PR2/S1PR1/OPRD1/PRKCG/MAPK10/CERS1/ACER2/SGPP2/SPTSSB/DEGS2,65
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,72/4046,136/8538,0.5294117647058824,1.1171818208252158,1.307326497375692,0.11114096160761089,0.33932417481969696,0.2733229051179253,ATF4/MAP2K1/CTSL/JUN/RELA/TUBA1A/ITPR3/GADD45A/BAK1/CTSD/MAP3K14/ACTG1/BID/AKT3/AKT2/ITPR1/CAPN2/LMNA/BCL2L1/BIRC3/BCL2A1/TRAF1/DIABLO/ATM/HRAS/NFKBIA/TNFRSF10A/MCL1/MAP2K2/DDIT3/HTRA2/PARP4/FADD/GADD45B/DAXX/AIFM1/TNFSF10/FAS/PIK3R1/NFKB1/MAPK1/TRAF2/IKBKG/CTSK/BAD/MAP3K5/CTSO/PIK3CD/LMNB1/BBC3/CASP9/PIK3CA/TNF/BCL2L11/SEPTIN4/PTPN13/HRK/APAF1/TUBA4A/PARP2/BCL2/TRADD/CASP10/CTSF/GADD45G/TUBA3C/CTSW/MAPK10/TUBA3E/PRF1/GZMB/IL3RA,72
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,35/4046,63/8538,0.5555555555555556,1.17235129345856,1.3030487815294387,0.11975089268206586,0.36240401732730454,0.291913533407806,GADD45A/BAK1/CDKN1A/WNT7B/APC/DVL1/GSK3B/GADD45B/WNT4/SHH/FZD6/TCF7/POLK/FZD2/AXIN1/FZD4/LEF1/BMP4/GLI3/FZD1/WNT5B/APC2/GLI1/WNT9A/SUFU/FZD3/GADD45G/WNT2B/WNT11/HHIP/PTCH2/WNT8B/FZD9/SMO/WNT1,35
Environmental Information Processing,Signal transduction,hsa04020,Calcium signaling pathway,130/4046,254/8538,0.5118110236220472,1.0800401679893818,1.228996117173,0.12200206266986599,0.36600618800959794,0.294815053042056,CACNA1H/PDGFB/F2R/P2RX5/MET/FGFR1/ITPR3/MYLK/PHKB/MST1R/ATP2B1/VDAC2/ITPR1/CALM2/ADORA2B/PPIF/SLC25A5/NTSR1/GNAQ/PTAFR/SPHK1/ATP2A3/ITPKC/CAMK2D/PDGFRB/TGFA/PLCE1/PDGFC/ASPH/NFATC1/GRIN2D/PLCB4/STIM1/GNA15/NFATC4/ADRB2/ATP2B4/CHRNA7/ORAI1/PRKCA/NFATC3/PPP3CA/BDKRB2/CACNA1A/ADRB1/PDGFA/ERBB3/PPP3R1/TPCN2/HRH2/PHKG2/ADCY1/TBXA2R/ADCY2/OXTR/FGF1/RYR3/STIM2/ITPKA/PRKCB/GRIN2A/CACNA1C/FGF18/ADRA1B/PDE1C/P2RX7/PTGER1/PDE1B/EDNRA/RYR2/EGF/MCOLN3/GNAL/PTGFR/MCOLN2/PDGFRA/HTR7/CACNA1E/NTRK3/NTRK2/EDNRB/CXCR4/SLC8A3/GRIN3B/ATP2B2/ADORA2A/FGF10/GDNF/PLN/PRKCG/KDR/SLC8A1/CACNA1G/GRPR/ATP2A1/PDE1A/CAMK1G/NFATC2/MYLK4/FGFR2/GRM1/FGF7/P2RX2/FLT4/HTR2B/RYR1/CACNA1I/SLC8A2/GRIN2B/CASQ1/CYSLTR2/HTR2A/P2RX6/TNNC1/CHRM1/FGF9/TACR3/ERBB4/VEGFD/CYSLTR1/FGF21/PHKG1/CD38/TACR2/NOS1/ADCY8/HTR4/MYLK3/PTGER3/CACNA1B,130
Cellular Processes,Transport and catabolism,hsa04140,Autophagy - animal,88/4046,169/8538,0.5207100591715976,1.0988192004960704,1.2313842951760083,0.12437213029709959,0.36903815379402816,0.2972572771979357,VAMP8/YKT6/ATG101/BIRC6/SQSTM1/MAP2K1/CTSL/MTMR14/GABARAP/NBR1/DDIT4/EPG5/UBC/CTSD/ATG7/ULK1/AKT3/RRAGC/SUPT20H/UBB/WDR45B/AKT2/ITPR1/PIK3C3/PRKCD/EIF2AK4/BCL2L1/MAP3K7/RPS27A/HIF1A/HRAS/RB1CC1/BNIP3/MAP2K2/GABARAPL1/WDFY3/GORASP1/RRAS2/ATG2B/RRAGA/RPS6KB2/LAMP2/RRAS/ATG4B/WDR45/ATG2A/MLST8/RRAGD/VPS18/PIK3R1/PRKAA1/RAB39B/STX17/RHEB/RPS6KB1/MAPK1/PRKAA2/MAP1LC3A/BAD/ATG16L1/ATG9A/TSC1/PIK3R4/PIK3CD/VPS41/TP53INP2/CAMKK2/VMP1/PIK3CA/UVRAG/PLEKHM1/DAPK3/ATG5/MRAS/IRS2/ATG4D/MTOR/TRAF6/ATG4C/DAPK1/BCL2/ATG16L2/RAB7B/C9orf72/PRKCQ/MAPK10/ATG9B/MAP1LC3C,88
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,83/4046,159/8538,0.5220125786163522,1.1015678191365335,1.226886253442135,0.1257831079067569,0.36903815379402816,0.2972572771979357,HLA-DPA1/TAP1/CTSL/ITGA5/TUBA1A/TFRC/ACTG1/THBS1/TUBB/TCIRG1/HGS/ATP6V0B/ATP6V0E1/PIK3C3/HLA-E/ATP6AP1/TUBB2B/EEA1/ATP6V1A/C1R/ITGB5/ITGB1/TUBB2A/ITGB3/RILP/DYNC1LI2/HLA-B/HLA-DMA/LAMP2/DYNC1I2/DYNC1H1/ATP6V0C/ATP6V1F/DYNC1LI1/SEC61G/SEC61B/HLA-F/TLR6/PLA2R1/HLA-DMB/STX12/ATP6V0E2/ITGAM/COLEC12/TLR2/HLA-DPB1/TUBA4A/CORO1A/DYNC2H1/HLA-DRA/CYBA/OLR1/THBS2/RAB7B/TLR4/HLA-DOA/HLA-DRB1/THBS4/TUBA3C/CD36/ITGB2/NCF4/HLA-DRB5/ATP6V0A4/TUBA3E/COLEC11/SFTPA2/FCGR2A/ATP6V1C2/MSR1/DYNC1I1/HLA-DOB/SFTPD/CLEC7A/HLA-DQB1/TUBB1/SFTPA1/HLA-DQA2/FCGR2C/MRC1/MARCO/NOS1/CYBB,83
Cellular Processes,Cell motility,hsa04810,Regulation of actin cytoskeleton,119/4046,232/8538,0.5129310344827587,1.0824036511156188,1.207647509046781,0.12696617060359264,0.36903815379402816,0.2972572771979357,MYL12A/PDGFB/PPP1CA/RAC2/PPP1CB/F2R/MAP2K1/ITGA5/ARPC4/CFL1/PXN/FGFR1/DOCK1/ARPC1A/MYLK/ACTG1/ARHGEF12/ITGA1/ARPC1B/ENAH/GSN/AKT3/AKT2/ACTN4/ROCK1/EZR/APC/ITGB5/PAK4/ITGB1/IQGAP1/HRAS/PIP4K2C/ITGB3/MAP2K2/ARHGAP35/WASF2/PFN1/SLC9A1/GNG12/RRAS2/PDGFRB/CYFIP2/MYH9/RRAS/MYL12B/PDGFC/SOS2/PPP1R12A/ITGB4/GIT1/GNA13/PPP1CC/TIAM1/PIK3R1/PFN2/RAC3/MAPK1/PAK1/SPATA13/PIP4K2B/RDX/DIAPH3/PIK3CD/MYL9/PAK2/SOS1/PPP1R12B/PIK3CA/MYH10/BDKRB2/LPAR2/PDGFA/ARHGEF7/ITGAM/SSH3/GNA12/MRAS/ITGAE/LPAR1/WASL/FGF1/APC2/ITGA4/ITGA7/ARHGEF6/FGF18/FN1/PAK3/EGF/VAV3/PDGFRA/CXCR4/C5/FGF10/PIP5K1B/ITGB2/ACTR3B/ACTR3C/FGD3/LPAR4/ITGA11/TMSB4Y/MYLK4/PAK6/FGFR2/FGF7/PAK5/PFN4/SCIN/CHRM4/CHRM1/FGF9/FGF21/C8B/ITGB7/MYLK3/ITGB6/C7,119
Metabolism,Metabolism of cofactors and vitamins,hsa00760,Nicotinate and nicotinamide metabolism,22/4046,38/8538,0.5789473684210527,1.2217134531831308,1.29993036258381,0.12776025659648607,0.36903815379402816,0.2972572771979357,PNP/NT5E/NNMT/SIRT2/SIRT7/NAMPT/NAPRT/NADK2/SIRT5/SIRT3/NNT/SIRT6/NUDT12/NMRK1/NMNAT2/SIRT4/NUDT13/NMNAT3/ENPP3/NT5M/CD38/NT5C1A,22
Organismal Systems,Environmental adaptation,hsa04713,Circadian entrainment,52/4046,97/8538,0.5360824742268041,1.131258567708466,1.2338497688488232,0.12893501210703154,0.36903815379402816,0.2972572771979357,CACNA1H/GNB2/ITPR3/GNG5/ITPR1/CALM2/GNB1/GNAQ/GNG12/CAMK2D/GNB4/PER3/GRIN2D/PLCB4/MAPK1/GNB5/PRKCA/CREB1/RPS6KA5/ADCY1/ADCY2/RASD1/RYR3/PRKG1/GUCY1A2/GNG7/PRKCB/GRIN2A/CACNA1C/RYR2/GUCY1B1/ADCYAP1/GNG4/PRKCG/CACNA1G/GNG2/ADCYAP1R1/GUCY1A1/RYR1/CACNA1I/KCNJ6/GNG8/GRIN2B/PRKG2/GNB3/GNGT2/MTNR1B/ADCY10/NOS1/ADCY8/GNG3/KCNJ5,52
Human Diseases,Cardiovascular disease,hsa05414,Dilated cardiomyopathy,56/4046,105/8538,0.5333333333333333,1.1254572417202175,1.2275665349512095,0.1294307727799345,0.36903815379402816,0.2972572771979357,ITGA5/TPM1/EMD/ACTG1/ITGA1/LMNA/CACNG6/ITGB5/ITGB1/ITGB3/ATP2A3/TPM3/ITGB4/TTN/SNTB2/CACNA2D1/DMD/TGFB2/SGCB/TNF/AGT/ADRB1/CACNB4/ADCY1/ADCY2/CACNG7/SSPN/SGCE/ITGA4/ITGA7/TNNI3/TGFB3/CACNG4/CACNA1C/SNTB1/CACNA2D4/CACNB2/RYR2/SLC8A3/PLN/DTNA/SGCZ/SLC8A1/ATP2A1/ITGA11/SGCD/SGCG/SLC8A2/LAMA2/SGCA/TNNC1/ITGB7/NOS1/ADCY8/ITGB6/DES,56
Human Diseases,Cardiovascular disease,hsa05417,Lipid and atherosclerosis,111/4046,216/8538,0.5138888888888888,1.0844249464491678,1.1926953328507426,0.13059955826701405,0.36931842296819545,0.2974830317730088,MMP1/ABCA1/ATF4/HSP90B1/IL18/JUN/RELA/ICAM1/BID/CCL5/IRAK1/AKT3/HSPD1/CXCL8/AKT2/ITPR1/BCL2L1/CALM2/HSPA1B/HSP90AA1/MAP3K7/GSK3B/HSPA1A/LDLR/HRAS/NFKBIA/XBP1/TAB2/TNFRSF10A/MIB1/MAPK11/CASP1/IRF3/DDIT3/CAMK2D/POU2F1/MYD88/TICAM1/NFE2L2/NFATC1/TNFSF10/PLCB4/FAS/PIK3R1/PYCARD/CCL2/JAK2/NFKB1/MAPK1/ATF6/TRAF2/IKBKG/BAD/LYN/RAP1B/MAP3K5/PIK3CD/MMP9/PRKCA/IL6/HSPA6/TLR6/CASP9/PIK3CA/TNF/NFATC3/PPP3CA/HSPA2/CXCL1/PPP3R1/MAPK14/CCL3/PPARG/SELE/IL1B/APAF1/TIRAP/TLR2/TRAF6/CYP2J2/MAP2K4/IRF7/VLDLR/CCL3L1/CYBA/CXCL2/CYP1A1/BCL2/OLR1/TLR4/VAV3/LY96/TICAM2/MAP2K6/CD36/IL12A/MAPK10/NCF4/IFNB1/CYP2C9/NFATC2/AGER/HSPA1L/IL12B/CYP2B6/CYP2C8/CYP2A6/MMP3/RXRG/POU2F3/CYBB,111
Cellular Processes,Cell growth and death,hsa04216,Ferroptosis,24/4046,42/8538,0.5714285714285714,1.205847044700233,1.2691347504239712,0.13260704329573283,0.37194658485388477,0.29959999512257995,TFRC/PCBP1/FTH1/ATG7/NCOA4/VDAC2/SAT1/SLC3A2/GPX4/GSS/FTL/HMOX1/ACSL3/ACSL1/SAT2/MAP1LC3A/ACSL4/ATG5/CP/SLC40A1/TF/ALOX15/MAP1LC3C/CYBB,24
Environmental Information Processing,Signal transduction,hsa04340,Hedgehog signaling pathway,31/4046,56/8538,0.5535714285714286,1.1681643245533508,1.1981865848301856,0.14369069481213925,0.3997845944370003,0.3220232888828927,ARRB1/GSK3B/CCND1/CSNK1D/CCND2/CSNK1G3/SMURF1/TPTEP2-CSNK1E/ARRB2/CSNK1G1/GRK2/SHH/MEGF8/GPR161/KIF3A/CDON/GLI3/BOC/GRK3/HHAT/GLI1/CUL1/SUFU/BCL2/DISP1/LRP2/GAS1/EVC2/HHIP/PTCH2/SMO,31
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,75/4046,144/8538,0.5208333333333334,1.0990793376174,1.137956246860705,0.14599383940677346,0.40294299676269474,0.3245673566601111,LIF/RIF1/MAP2K1/FGFR1/KLF4/MYC/WNT7B/AKT3/SMAD3/AKT2/APC/GRB2/DVL1/GSK3B/REST/HRAS/MAP2K2/SMARCAD1/MAPK11/BMPR2/IL6ST/SMAD4/WNT4/SMAD5/PIK3R1/ID1/JAK2/MAPK1/FZD6/SMAD2/LIFR/TCF7/SMAD1/PIK3CD/PIK3CA/PCGF5/FZD2/AXIN1/BMPR1A/SMAD9/FZD4/MAPK14/JARID2/BMP4/PCGF1/HOXA1/FZD1/WNT5B/APC2/ACVR2B/DUSP9/MEIS1/ID2/WNT9A/BMPR1B/FZD3/INHBB/WNT2B/WNT11/SOX2/ID4/OTX1/DLX5/ACVR2A/ACVR1C/JAK3/ESRRB/FGFR2/INHBA/HESX1/WNT8B/HOXD1/HAND1/FZD9/WNT1,75
